time_seconds,acc_x,acc_y,acc_z,q_w,q_x,q_y,q_z
11.7067,-0.05,-1.38,-3.7,0.74,0.66,-0.03,-0.11
11.7279,3.93,-1.21,-3.84,0.71,0.7,-0.04,-0.1
11.7469,3.0,-0.1,-3.45,0.7,0.7,-0.05,-0.1
11.7698,2.12,0.82,-3.5,0.7,0.71,-0.05,-0.1
11.8364,2.55,0.33,-3.74,0.69,0.71,-0.05,-0.09
11.8483,2.78,-0.79,-4.57,0.69,0.72,-0.06,-0.09
11.8684,1.62,-1.84,-4.36,0.69,0.71,-0.07,-0.09
11.9337,1.89,-0.99,-4.57,0.69,0.71,-0.07,-0.08
11.9584,-0.99,-0.02,-3.96,0.7,0.7,-0.09,-0.08
12.0257,-0.62,-0.64,-3.51,0.7,0.71,-0.09,-0.08
12.0383,2.42,0.21,-3.73,0.68,0.71,-0.12,-0.1
12.0579,0.25,-1.12,-3.26,0.67,0.72,-0.14,-0.1
12.1155,-0.54,-1.88,-4.2,0.66,0.72,-0.16,-0.11
12.1277,2.7,1.1,-3.47,0.62,0.74,-0.21,-0.14
12.1477,1.47,-3.25,1.55,0.6,0.75,-0.24,-0.16
12.2193,0.23,-7.59,4.61,0.57,0.76,-0.26,-0.17
12.2382,5.31,-3.5,11.93,0.5,0.78,-0.31,-0.22
12.2601,2.2,-6.84,10.77,0.49,0.78,-0.33,-0.23
12.2835,2.14,-5.33,9.79,0.48,0.78,-0.33,-0.23
12.2978,2.96,-0.73,6.14,0.48,0.78,-0.33,-0.24
12.3177,1.27,-0.05,4.89,0.48,0.77,-0.33,-0.25
12.3853,-0.13,-2.3,3.48,0.48,0.77,-0.33,-0.26
12.3977,0.93,-1.25,0.17,0.49,0.76,-0.34,-0.27
12.4183,0.77,-1.64,0.62,0.49,0.75,-0.34,-0.28
12.4536,1.43,-0.93,0.21,0.49,0.75,-0.34,-0.28
12.468,0.24,-0.12,0.73,0.5,0.75,-0.34,-0.27
12.4878,-0.03,-1.14,0.84,0.5,0.75,-0.34,-0.27
12.508,0.25,-1.44,1.08,0.5,0.75,-0.34,-0.27
12.5283,1.54,-1.12,2.54,0.51,0.75,-0.34,-0.27
12.6074,2.7,-0.57,2.68,0.51,0.75,-0.33,-0.27
12.6277,6.34,-1.57,3.96,0.55,0.74,-0.31,-0.25
12.6483,6.0,-1.63,2.98,0.57,0.73,-0.3,-0.25
12.7034,3.32,-1.26,2.99,0.59,0.72,-0.28,-0.24
12.7177,2.61,-1.28,1.79,0.64,0.69,-0.26,-0.23
12.7377,2.37,-1.54,0.97,0.66,0.67,-0.24,-0.23
12.8073,2.46,-2.25,0.06,0.69,0.65,-0.23,-0.22
12.8279,-1.73,-0.44,-0.03,0.76,0.59,-0.15,-0.21
12.8544,-0.76,-1.16,-0.14,0.78,0.58,-0.14,-0.21
12.9144,-0.71,-1.77,-1.06,0.8,0.55,-0.11,-0.19
12.9346,-4.15,-1.33,-2.09,0.83,0.53,-0.07,-0.18
12.9579,-3.36,-0.93,-2.72,0.83,0.52,-0.05,-0.18
13.0255,-2.34,-0.66,-3.17,0.84,0.52,-0.04,-0.17
13.0381,-3.09,-2.86,-4.41,0.84,0.52,-0.01,-0.15
13.0577,-2.44,-0.22,-3.85,0.84,0.52,-0.0,-0.15
13.1255,-1.5,0.25,-3.92,0.84,0.53,0.0,-0.14
13.1387,-1.81,-0.48,-4.43,0.82,0.55,0.01,-0.12
13.1576,0.29,0.03,-4.29,0.82,0.56,0.01,-0.12
13.2153,0.13,-0.62,-4.54,0.81,0.57,0.01,-0.12
13.2421,1.45,-0.49,-5.43,0.78,0.61,0.0,-0.11
13.3224,1.47,-0.15,-4.78,0.77,0.62,-0.0,-0.11
13.3391,1.54,-1.26,-5.06,0.73,0.67,-0.02,-0.1
13.3618,2.7,0.69,-4.8,0.72,0.68,-0.02,-0.09
13.4094,2.45,1.68,-4.18,0.72,0.69,-0.02,-0.09
13.4288,2.61,-0.2,-3.38,0.71,0.7,-0.04,-0.08
13.4487,3.41,-0.77,-3.01,0.71,0.7,-0.05,-0.08
13.5204,2.45,-0.86,-2.45,0.71,0.7,-0.05,-0.08
13.539,0.15,-0.24,-1.67,0.7,0.7,-0.07,-0.08
13.559,-0.39,-0.62,-1.4,0.7,0.7,-0.07,-0.08
13.6329,0.2,0.32,-1.24,0.7,0.71,-0.07,-0.08
13.6544,-0.21,-0.18,-0.65,0.69,0.72,-0.1,-0.08
13.6683,0.56,-0.74,-0.68,0.68,0.72,-0.11,-0.09
13.6895,0.92,-0.48,-0.54,0.67,0.72,-0.12,-0.09
13.7466,0.86,-0.31,-0.75,0.67,0.73,-0.13,-0.09
13.759,0.91,-0.89,-0.55,0.65,0.73,-0.16,-0.1
13.779,0.17,-0.35,-0.37,0.64,0.74,-0.17,-0.11
13.8286,0.93,0.27,-1.48,0.64,0.74,-0.18,-0.11
13.8492,3.09,-0.16,-2.84,0.61,0.75,-0.21,-0.13
13.8692,0.76,0.44,-1.56,0.6,0.75,-0.23,-0.14
13.8889,-0.06,-1.49,-0.89,0.59,0.75,-0.25,-0.15
13.9504,0.2,-2.34,-0.03,0.58,0.76,-0.26,-0.16
13.9687,0.71,-1.29,4.52,0.53,0.77,-0.3,-0.19
13.9888,0.98,-2.54,4.57,0.52,0.77,-0.31,-0.19
14.0584,1.62,-4.14,5.03,0.5,0.78,-0.32,-0.2
14.079,1.73,-0.64,4.73,0.47,0.79,-0.34,-0.21
14.0986,0.66,-1.74,4.56,0.46,0.78,-0.35,-0.22
14.1683,0.39,-1.93,4.51,0.46,0.79,-0.35,-0.22
14.1893,0.71,-2.37,4.04,0.46,0.78,-0.36,-0.23
14.209,1.63,-2.27,3.99,0.46,0.78,-0.36,-0.23
14.229,2.49,-0.97,3.29,0.46,0.78,-0.36,-0.23
14.2975,3.25,-1.08,2.91,0.47,0.78,-0.35,-0.23
14.3093,4.43,-0.42,3.26,0.49,0.77,-0.33,-0.23
14.3342,4.69,-0.83,3.28,0.5,0.77,-0.32,-0.23
14.4144,5.51,-1.8,2.61,0.52,0.76,-0.31,-0.23
14.4286,2.88,-1.23,1.84,0.62,0.71,-0.25,-0.23
14.454,2.86,-2.83,0.53,0.64,0.7,-0.23,-0.23
14.4969,3.0,-2.69,-0.48,0.66,0.68,-0.21,-0.23
14.5087,1.84,-1.32,-1.26,0.71,0.64,-0.16,-0.23
14.5337,0.94,-1.25,-1.61,0.74,0.62,-0.13,-0.22
14.5543,0.33,-1.55,-2.3,0.76,0.6,-0.11,-0.22
14.5687,-0.8,-1.39,-2.29,0.78,0.59,-0.09,-0.21
14.5887,-2.28,-0.78,-2.15,0.79,0.57,-0.07,-0.2
14.6627,-3.94,0.24,-2.16,0.81,0.55,-0.05,-0.2
14.6793,-3.91,-0.88,-2.27,0.84,0.51,-0.01,-0.19
14.6997,-5.3,-0.2,-2.12,0.85,0.5,0.0,-0.18
14.7748,-4.79,0.24,-2.38,0.85,0.49,0.0,-0.18
14.7891,-5.1,-3.15,-3.22,0.86,0.49,-0.0,-0.15
14.81,-4.94,-2.0,-3.86,0.85,0.5,0.0,-0.14
14.8794,-3.3,0.27,-4.2,0.85,0.51,0.01,-0.14
14.902,-1.87,-3.14,-3.67,0.82,0.56,-0.02,-0.11
14.9774,0.03,-3.59,-4.7,0.81,0.57,-0.01,-0.11
14.9999,1.6,-0.71,-5.32,0.76,0.64,-0.01,-0.09
15.0764,1.73,-0.96,-4.55,0.75,0.65,-0.01,-0.09
15.0991,3.7,1.64,-4.31,0.71,0.7,0.0,-0.09
15.1744,3.43,2.05,-4.0,0.7,0.71,-0.0,-0.09
15.1902,2.79,-2.08,-4.76,0.69,0.72,-0.02,-0.07
15.2098,1.68,-3.38,-4.18,0.69,0.72,-0.02,-0.07
15.2674,-0.89,-1.46,-2.89,0.69,0.72,-0.01,-0.07
15.2904,0.51,1.75,-2.11,0.68,0.73,-0.01,-0.05
15.3536,1.36,-0.27,-2.37,0.68,0.73,-0.02,-0.05
15.37,1.22,0.98,-1.5,0.67,0.74,-0.04,-0.06
15.3899,1.18,0.05,-1.51,0.67,0.74,-0.05,-0.06
15.4494,0.34,-1.91,-1.42,0.66,0.74,-0.07,-0.06
15.4691,1.4,-0.38,-0.48,0.65,0.75,-0.1,-0.08
15.4902,1.12,-0.69,-0.22,0.64,0.76,-0.12,-0.09
15.5151,0.93,-1.15,-0.2,0.63,0.76,-0.13,-0.09
15.5854,1.44,-1.03,-0.11,0.62,0.77,-0.14,-0.1
15.5996,2.48,-1.55,0.61,0.58,0.78,-0.2,-0.13
15.6217,2.16,-1.39,1.04,0.57,0.78,-0.21,-0.14
15.6914,2.31,-1.11,1.12,0.56,0.78,-0.23,-0.15
15.7103,0.25,-0.5,4.22,0.52,0.79,-0.27,-0.19
15.7321,0.98,-1.95,4.63,0.5,0.79,-0.28,-0.2
15.7583,2.17,-3.14,5.69,0.49,0.79,-0.3,-0.21
15.7796,2.2,-3.41,7.18,0.48,0.79,-0.31,-0.22
15.8001,1.42,-2.25,7.36,0.48,0.79,-0.32,-0.22
15.8203,-0.34,-0.43,6.24,0.48,0.79,-0.32,-0.22
15.8897,-0.45,0.81,5.38,0.48,0.79,-0.31,-0.22
15.91,-0.21,-1.51,1.26,0.49,0.78,-0.31,-0.23
15.93,0.01,-1.33,0.26,0.49,0.78,-0.31,-0.23
15.9874,0.22,-1.23,0.05,0.49,0.78,-0.31,-0.23
15.9997,-0.07,0.12,0.94,0.5,0.78,-0.31,-0.23
16.02,1.3,-0.21,1.32,0.5,0.78,-0.31,-0.23
16.0833,1.86,-0.54,1.7,0.5,0.78,-0.3,-0.23
16.1006,2.49,0.03,3.01,0.52,0.77,-0.29,-0.22
16.1226,3.18,0.13,3.13,0.53,0.77,-0.29,-0.22
16.1874,4.22,-0.4,3.53,0.54,0.76,-0.28,-0.22
16.1998,3.36,-0.66,3.24,0.58,0.74,-0.25,-0.22
16.2206,2.26,-0.92,3.12,0.6,0.73,-0.24,-0.23
16.2655,2.77,-2.52,1.43,0.63,0.71,-0.22,-0.23
16.2796,2.17,-1.25,0.84,0.66,0.69,-0.19,-0.22
16.2996,1.23,-0.43,0.62,0.68,0.67,-0.18,-0.22
16.322,-0.27,-1.03,0.25,0.7,0.65,-0.16,-0.22
16.3401,0.17,-1.75,-0.57,0.72,0.64,-0.15,-0.22
16.4154,1.9,-2.4,-1.16,0.74,0.62,-0.13,-0.22
16.43,-2.64,-1.46,-2.05,0.8,0.56,-0.07,-0.2
16.451,-3.47,-1.07,-2.05,0.81,0.55,-0.06,-0.19
16.5054,-3.32,-0.07,-2.74,0.82,0.54,-0.04,-0.19
16.5207,-3.9,-2.1,-2.92,0.84,0.52,-0.02,-0.17
16.541,-3.39,-1.2,-2.85,0.84,0.51,-0.01,-0.16
16.6004,-3.05,-0.13,-2.63,0.84,0.51,-0.0,-0.15
16.6237,-3.32,-2.62,-3.59,0.84,0.53,0.0,-0.12
16.6403,0.01,-0.11
16.6606,-0.78,1.53,-3.73,0.82,0.55,0.02,-0.11
16.6812,-1.21,1.27,-3.53,0.82,0.56,0.02,-0.11
16.7517,-1.86,-1.34,-4.02,0.81,0.58,0.02,-0.1
16.7707,0.6,-1.78,-4.58,0.77,0.63,0.03,-0.09
16.791,-0.34,-2.88,-4.26,0.76,0.64,0.03,-0.09
16.8599,0.07,0.12,-4.64,0.75,0.65,0.04,-0.09
16.8706,0.89,-1.23,-4.52,0.72,0.68,0.01,-0.09
16.8914,0.95,-1.94,-4.77,0.72,0.69,-0.0,-0.09
16.9667,2.03,-1.37,-4.44,0.71,0.7,-0.01,-0.09
16.981,2.58,2.14,-4.12,0.69,0.72,-0.03,-0.07
17.001,2.0,0.84,-3.93,0.69,0.72,-0.04,-0.07
17.0714,1.19,-0.98,-4.05,0.69,0.72,-0.05,-0.07
17.0907,-0.4,-0.89,-2.76,0.69,0.72,-0.07,-0.06
17.1106,-0.82,-1.16,-2.29,0.68,0.73,-0.08,-0.06
17.1305,0.77,0.1,-2.66,0.67,0.73,-0.08,-0.06
17.1505,1.51,3.66,-1.86,0.67,0.74,-0.08,-0.06
17.1811,1.5,2.1,-1.05,0.66,0.74,-0.09,-0.06
17.2012,1.61,-1.0,-1.33,0.65,0.75,-0.11,-0.07
17.2724,1.41,-1.14,-0.8,0.64,0.75,-0.12,-0.07
17.2906,2.48,-1.84,-0.42,0.61,0.78,-0.15,-0.1
17.3109,2.19,-1.64,0.0,0.59,0.78,-0.16,-0.1
17.3824,3.05,-1.25,-0.38,0.58,0.79,-0.17,-0.11
17.4012,1.11,-3.27,1.07,0.54,0.8,-0.24,-0.15
17.4209,1.81,-5.22,2.26,0.52,0.8,-0.26,-0.16
17.4903,1.71,-4.84,3.2,0.5,0.8,-0.27,-0.17
17.511,5.09,-1.81,6.26,0.45,0.81,-0.32,-0.19
17.531,2.66,-0.82,6.6,0.45,0.81,-0.32,-0.2
17.6006,1.02,0.12,6.52,0.44,0.81,-0.33,-0.2
17.6228,0.34,1.52,3.04,0.43,0.81,-0.34,-0.22
17.6703,0.51,0.54,2.49,0.43,0.8,-0.34,-0.23
17.6908,0.25,-2.95,1.87,0.43,0.8,-0.34,-0.24
17.7109,0.76,-1.0,2.1,0.44,0.8,-0.34,-0.24
17.7834,1.38,0.32,1.71,0.44,0.8,-0.34,-0.24
17.8006,2.61,-0.45,3.33,0.46,0.79,-0.33,-0.23
17.8206,3.14,-0.29,2.93,0.46,0.79,-0.32,-0.23
17.8406,4.35,-0.46,2.79,0.47,0.79,-0.31,-0.23
17.8613,4.34,-0.6,3.33,0.49,0.78,-0.31,-0.23
17.9403,4.63,-1.3,3.57,0.5,0.78,-0.3,-0.23
17.9619,3.74,-0.83,1.47,0.58,0.74,-0.24,-0.24
17.9839,3.77,-1.1,0.78,0.6,0.73,-0.23,-0.24
18.0019,3.86,-1.46,0.05,0.63,0.71,-0.21,-0.24
18.0745,2.48,-1.98,-0.52,0.66,0.69,-0.19,-0.23
18.0906,-1.08,-0.06,-1.6,0.74,0.63,-0.11,-0.23
18.1109,-1.0,0.83,-1.37,0.76,0.61,-0.1,-0.22
18.137,-1.34,-0.68,-1.23,0.77,0.59,-0.09,-0.21
18.1516,-2.47,-1.48,-1.16,0.79,0.58,-0.07,-0.2
18.2283,-3.06,-0.86,-1.32,0.8,0.57,-0.06,-0.2
18.2436,-1.75,-1.17,-1.01,0.83,0.54,-0.03,-0.17
18.2606,-1.8,-2.74,-2.16,0.83,0.53,-0.03,-0.16
18.3064,-2.47,-2.82,-1.8,0.83,0.53,-0.03,-0.15
18.3217,-3.73,-2.34,-3.16,0.83,0.54,-0.01,-0.14
18.3416,-5.4,-1.15,-3.35,0.83,0.54,-0.0,-0.14
18.3619,-2.4,1.45,-4.33,0.82,0.56,0.01,-0.13
18.3819,-1.36,-0.6,-4.93,0.81,0.57,0.0,-0.13
18.4029,-2.67,-4.57,-5.37,0.81,0.58,0.0,-0.12
18.4218,-3.84,-3.78,-5.39,0.8,0.59,0.01,-0.12
18.4416,-2.32,0.61,-5.64,0.78,0.61,0.03,-0.12
18.5083,-0.04,0.97,-6.32,0.77,0.63,0.03,-0.11
18.5235,0.57,1.36,-6.22,0.72,0.68,0.03,-0.09
18.5415,1.12,1.64,-5.86,0.71,0.7,0.03,-0.09
18.5723,2.8,-0.73,-6.27,0.7,0.71,0.03,-0.09
18.5915,2.98,-0.12,-5.87,0.68,0.72,0.02,-0.09
18.6116,2.71,0.11,-5.64,0.68,0.73,0.01,-0.08
18.6365,2.47,-0.97,-5.55,0.68,0.73,0.01,-0.08
18.6516,2.08,-1.21,-6.48,0.68,0.73,0.0,-0.08
18.6763,1.69,0.6,-6.13,0.68,0.73,-0.0,-0.07
18.6918,1.45,1.46,-6.46,0.68,0.73,-0.01,-0.07
18.7119,0.68,-0.04,-6.13,0.68,0.73,-0.02,-0.08
18.7316,0.28,-1.25,-6.14,0.69,0.72,-0.03,-0.07
18.7516,0.68,-1.57,-5.65,0.69,0.72,-0.04,-0.07
18.7816,-1.39,-1.64,-3.79,0.69,0.72,-0.06,-0.08
18.8021,-0.46,-1.74,-3.52,0.68,0.72,-0.06,-0.08
18.8834,-0.18,0.57,-2.16,0.68,0.73,-0.07,-0.09
18.9023,2.5,-2.09,0.07,0.64,0.75,-0.14,-0.11
18.9218,2.66,-2.04,1.07,0.62,0.76,-0.15,-0.12
18.9914,3.31,-1.51,0.78,0.61,0.76,-0.17,-0.13
19.012,2.97,-2.66,3.12,0.55,0.79,-0.25,-0.16
19.0343,2.05,-1.85,4.18,0.53,0.79,-0.27,-0.16
19.1014,0.7,-2.67,5.84,0.51,0.79,-0.28,-0.17
19.1116,2.69,-1.01,8.88,0.46,0.81,-0.31,-0.18
19.1346,2.48,0.91,8.35,0.46,0.81,-0.31,-0.18
19.1612,2.04,0.17,8.0,0.45,0.82,-0.32,-0.18
19.1831,2.62,-0.06,6.01,0.45,0.82,-0.32,-0.18
19.2016,2.08,0.75,4.68,0.45,0.81,-0.32,-0.18
19.2225,1.95,-0.92,3.57,0.45,0.81,-0.32,-0.19
19.2415,1.69,-3.04,2.2,0.45,0.81,-0.32,-0.19
19.2627,1.98,-1.77,1.43,0.46,0.81,-0.32,-0.19
19.3084,1.8,0.05,0.25,0.46,0.81,-0.32,-0.19
19.3324,-0.18,-0.68,-0.26,0.48,0.8,-0.31,-0.19
19.3994,0.88,0.38,-0.0,0.48,0.8,-0.31,-0.19
19.4115,3.19,0.34,1.89,0.5,0.8,-0.29,-0.19
19.4314,4.15,0.01,2.12,0.51,0.79,-0.28,-0.19
19.4593,5.2,-0.87,2.07,0.52,0.79,-0.28,-0.19
19.4826,5.41,-1.32,2.08,0.54,0.77,-0.26,-0.19
19.5093,4.48,-1.7,2.32,0.56,0.76,-0.25,-0.19
19.5225,5.44,-1.15,1.56,0.58,0.75,-0.24,-0.19
19.5415,3.57,-0.27,1.16,0.61,0.74,-0.23,-0.19
19.5674,2.19,-0.39,0.84,0.63,0.73,-0.21,-0.19
19.5855,2.36,-0.92,0.26,0.65,0.71,-0.19,-0.19
19.6031,2.23,-0.86,0.09,0.67,0.69,-0.17,-0.18
19.6215,0.41,-2.33,-0.35,0.7,0.68,-0.15,-0.18
19.6425,-0.26,-2.46,-0.34,0.72,0.66,-0.13,-0.18
19.6655,-1.46,-1.7,-0.36,0.74,0.65,-0.1,-0.18
19.6825,-2.28,-1.63,-0.55,0.75,0.63,-0.07,-0.17
19.7033,-3.11,-0.74,-0.79,0.77,0.62,-0.04,-0.17
19.7844,-3.16,-0.78,-1.2,0.78,0.6,-0.02,-0.17
19.803,-1.71,-0.99,-1.0,0.82,0.55,0.04,-0.14
19.8264,-2.54,0.65,-0.36,0.83,0.54,0.05,-0.14
19.8864,-1.95,0.07,-0.88,0.83,0.54,0.06,-0.13
19.9025,-2.27,-1.53,-1.13,0.84,0.53,0.07,-0.11
19.9225,-1.46,-0.66,-1.44,0.84,0.53,0.08,-0.11
19.9426,-1.81,-0.98,-1.64,0.84,0.53,0.08,-0.1
19.9626,-3.39,-2.21,-1.9,0.84,0.53,0.08,-0.09
19.9926,-4.26,-2.31,-2.73,0.83,0.54,0.09,-0.08
20.0126,-2.55,-0.27,-2.95,0.83,0.55,0.1,-0.08
20.0393,-2.05,-0.42,-3.71,0.82,0.55,0.1,-0.08
20.052,-3.9,-1.57,-4.0,0.81,0.57,0.11,-0.08
20.0726,-1.95,-0.62,-5.26,0.8,0.58,0.11,-0.07
20.1444,-0.39,0.65,-5.02,0.79,0.59,0.11,-0.07
20.1638,0.49,0.39,-4.43,0.76,0.64,0.1,-0.07
20.1832,-0.02,0.34,-4.27,0.75,0.65,0.09,-0.07
20.2028,-0.8,-0.74,-4.43,0.75,0.66,0.08,-0.07
20.2744,-0.01,-0.43,-4.57,0.74,0.67,0.07,-0.07
20.2855,0.79,-1.75,-3.3,0.71,0.7,0.04,-0.07
20.3032,3.34,0.58,-3.34,0.71,0.7,0.03,-0.07
20.3806,4.74,0.84,-3.09,0.7,0.71,0.02,-0.07
20.3926,0.05,-1.75,-2.34,0.69,0.72,-0.03,-0.07
20.4126,0.97,-2.05,-3.11,0.69,0.72,-0.03,-0.07
20.4393,2.04,-0.46,-3.17,0.69,0.72,-0.04,-0.07
20.4535,0.85,1.48,-2.71,0.69,0.72,-0.04,-0.08
20.4725,-0.3,0.52,-2.62,0.69,0.72,-0.06,-0.08
20.4974,-1.99,-0.97,-1.52,0.69,0.72,-0.07,-0.08
20.5126,-1.21,-1.79,-1.78,0.69,0.72,-0.08,-0.08
20.5326,-0.57,-1.51,-1.8,0.68,0.72,-0.09,-0.08
20.5525,-0.44,-0.45,-1.83,0.68,0.72,-0.09,-0.08
20.5726,0.42,0.86,-2.61,0.67,0.73,-0.1,-0.09
20.6014,0.39,0.61,-2.42,0.67,0.73,-0.12,-0.09
20.6125,-0.12,-1.55,-1.91,0.66,0.73,-0.13,-0.09
20.6388,-0.39,-1.82,-1.94,0.65,0.74,-0.14,-0.1
20.7036,-0.39,-0.93,-1.78,0.63,0.75,-0.15,-0.11
20.7227,2.98,-4.76,-2.42,0.58,0.78,-0.21,-0.13
20.7428,2.87,-5.54,-2.67,0.56,0.78,-0.22,-0.14
20.8136,0.96,1.19,-1.68,0.55,0.79,-0.24,-0.14
20.8384,1.41,-6.66,2.52,0.47,0.8,-0.33,-0.17
20.9006,1.66,-3.62,4.47,0.44,0.81,-0.34,-0.17
20.9266,7.84,-2.04,8.31,0.38,0.83,-0.38,-0.17
20.9553,7.25,-1.9,8.78,0.37,0.83,-0.39,-0.17
20.9728,6.41,-0.98,8.38,0.37,0.83,-0.39,-0.18
20.9927,5.4,-2.72,7.28,0.37,0.82,-0.38,-0.19
21.0643,4.65,-2.38,6.4,0.37,0.82,-0.38,-0.19
21.0834,4.11,-1.88,2.21,0.41,0.82,-0.35,-0.2
21.1025,3.68,-1.37,1.59,0.43,0.81,-0.34,-0.2
21.1237,3.46,-1.43,1.02,0.44,0.81,-0.33,-0.2
21.1424,3.59,-0.82,0.61,0.46,0.81,-0.31,-0.2
21.1638,4.27,-0.69,0.2,0.48,0.8,-0.3,-0.2
21.2353,4.16,-1.5,0.26,0.5,0.79,-0.28,-0.2
21.2583,4.1,-1.82,-0.46,0.58,0.76,-0.22,-0.18
21.3376,2.18,-0.83,-0.16,0.61,0.75,-0.2,-0.18
21.3531,0.15,-1.02,-1.09,0.7,0.69,-0.1,-0.17
21.3728,-1.72,0.02,-0.72,0.72,0.67,-0.08,-0.17
21.4484,-2.73,-0.58,-1.08,0.74,0.65,-0.05,-0.16
21.4635,-0.52,-0.21,-1.39,0.79,0.6,0.0,-0.14
21.4835,-2.7,-0.41,-1.29,0.8,0.59,0.02,-0.14
21.5083,-4.4,-1.65,-1.75,0.81,0.57,0.02,-0.13
21.5236,-5.09,-2.16,-1.24,0.81,0.57,0.04,-0.13
21.5455,-3.78,-1.16,-2.2,0.82,0.56,0.05,-0.12
21.5636,-2.11,0.23,-2.65,0.82,0.56,0.06,-0.11
21.5835,-1.75,-0.96,-2.52,0.82,0.55,0.06,-0.1
21.6035,-2.31,-2.44,-2.05,0.83,0.55,0.07,-0.1
21.6226,-2.35,-2.5,-2.04,0.83,0.55,0.08,-0.09
21.6473,-0.45,-0.96,-2.61,0.82,0.55,0.09,-0.08
21.6639,-0.62,-0.54,-2.66,0.82,0.56,0.1,-0.07
21.6838,-0.63,-1.53,-3.11,0.82,0.56,0.11,-0.07
21.7568,-0.69,-1.03,-2.8,0.81,0.57,0.12,-0.06
21.7726,-2.01,-0.6,-2.89,0.79,0.59,0.14,-0.05
21.794,-0.09,0.16,-3.49,0.79,0.6,0.14,-0.05
21.8633,0.05,0.27,-3.44,0.78,0.61,0.14,-0.05
21.8865,0.12,-0.53,-4.57,0.76,0.64,0.13,-0.05
21.9213,0.24,-1.53,-5.17,0.75,0.64,0.12,-0.06
21.9437,-1.52,0.53,-5.51,0.74,0.66,0.1,-0.06
21.9639,-0.11,-0.65,-5.83,0.74,0.67,0.08,-0.06
21.9839,1.28,-3.66,-6.17,0.73,0.68,0.06,-0.06
22.0534,1.08,-3.55,-5.86,0.72,0.69,0.05,-0.06
22.0735,1.64,-1.65,-5.35,0.71,0.7,0.0,-0.06
22.0934,1.5,-2.46,-5.26,0.7,0.71,-0.01,-0.06
22.1204,1.23,-0.79,-4.75,0.7,0.71,-0.03,-0.06
22.1364,1.42,0.04,-3.93,0.7,0.71,-0.04,-0.06
22.1535,1.09,-0.33,-3.44,0.69,0.72,-0.06,-0.06
22.1736,0.98,-1.24,-3.09,0.69,0.72,-0.07,-0.07
22.2043,0.34,-1.0,-2.41,0.68,0.73,-0.09,-0.07
22.2238,1.34,-1.22,-1.91,0.66,0.74,-0.11,-0.08
22.2454,2.92,-1.94,-1.55,0.65,0.75,-0.13,-0.09
22.2637,3.09,-2.02,-1.04,0.63,0.75,-0.15,-0.1
22.2864,2.66,-1.37,-0.19,0.62,0.76,-0.17,-0.11
22.3034,1.96,-1.9,0.28,0.6,0.77,-0.19,-0.12
22.3255,3.95,-2.68,-1.81,0.58,0.78,-0.21,-0.13
22.3436,4.86,-2.42,-1.7,0.56,0.79,-0.23,-0.14
22.3763,4.87,-2.24,-0.16,0.54,0.79,-0.25,-0.15
22.3971,1.37,-7.2,2.15,0.51,0.79,-0.29,-0.17
22.4139,1.59,-7.85,3.11,0.49,0.8,-0.31,-0.17
22.434,3.43,-2.58,4.06,0.46,0.81,-0.32,-0.18
22.5115,4.79,0.23,4.61,0.44,0.82,-0.32,-0.18
22.5249,3.91,-0.97,6.73,0.4,0.82,-0.36,-0.2
22.5437,3.07,0.14,7.42,0.39,0.82,-0.37,-0.21
22.6015,2.84,-0.8,7.28,0.39,0.82,-0.37,-0.21
22.6239,2.14,-0.78,4.93,0.38,0.81,-0.38,-0.23
22.6894,1.84,-1.3,4.2,0.39,0.81,-0.38,-0.23
22.7136,2.01,-1.58,1.75,0.41,0.8,-0.37,-0.23
22.7443,2.95,-1.14,1.19,0.42,0.8,-0.37,-0.23
22.7664,3.86,-0.27,1.23,0.43,0.8,-0.35,-0.23
22.7883,5.37,-0.03,1.26,0.45,0.79,-0.34,-0.23
22.8034,4.79,0.1,1.45,0.46,0.79,-0.34,-0.23
22.8244,3.91,-0.45,1.44,0.48,0.78,-0.33,-0.23
22.8933,3.47,-1.18,1.2,0.49,0.78,-0.32,-0.23
22.9134,1.95,-1.43,0.62,0.56,0.75,-0.27,-0.23
22.9334,0.55,-1.3,1.29,0.58,0.74,-0.26,-0.23
22.9596,0.63,-1.14,0.66,0.6,0.72,-0.24,-0.23
22.9748,1.46,-1.32,-0.5,0.63,0.71,-0.22,-0.23
23.0538,0.64,-1.04,-0.3,0.65,0.7,-0.21,-0.23
23.0645,-2.96,-1.24,-1.6,0.72,0.65,-0.16,-0.21
23.0844,-1.19,-0.28,-1.82,0.73,0.63,-0.15,-0.21
23.1036,-1.04,-1.21,-1.13,0.75,0.62,-0.14,-0.21
23.1254,-1.57,-1.75,-0.41,0.76,0.61,-0.12,-0.2
23.1557,-1.48,-0.68,-1.05,0.77,0.6,-0.11,-0.2
23.1747,0.27,1.02,-1.77,0.78,0.59,-0.09,-0.2
23.195,-2.17,0.25,-0.54,0.79,0.58,-0.09,-0.19
23.2667,-2.65,-1.02,-0.58,0.79,0.58,-0.08,-0.19
23.2849,-1.08,-0.75,-1.41,0.8,0.57,-0.06,-0.17
23.3051,-1.46,-2.26,-1.56,0.81,0.56,-0.05,-0.17
23.3787,-1.14,-1.37,-2.13,0.81,0.56,-0.04,-0.17
23.3948,-2.34,-0.39,-3.42,0.8,0.57,-0.01,-0.15
23.4149,-2.52,-0.08,-3.65,0.8,0.58,-0.01,-0.15
