time_us,time_dif_us,data_type,value_1,value_2,value_3,value_4
49177443.0,7016.0,1.0,0.78,-0.54,0.23,-0.22
49180427.0,2984.0,0.0,-1.72,0.93,-2.12,0
49189443.0,9016.0,1.0,0.77,-0.55,0.23,-0.22
49192427.0,2984.0,0.0,-1.23,0.97,-1.59,0
49199443.0,7016.0,1.0,0.77,-0.55,0.23,-0.22
49202427.0,2984.0,0.0,-0.78,0.9,-2.0,0
49206443.0,4016.0,1.0,0.77,-0.55,0.23,-0.22
49209427.0,2984.0,0.0,-1.37,0.64,-1.73,0
49217443.0,8016.0,1.0,0.77,-0.56,0.23,-0.22
49220427.0,2984.0,0.0,-2.11,0.58,-2.05,0
49227443.0,7016.0,1.0,0.76,-0.56,0.23,-0.22
49230427.0,2984.0,0.0,-2.27,0.55,-2.13,0
49237443.0,7016.0,1.0,0.76,-0.56,0.23,-0.22
49240427.0,2984.0,0.0,-2.14,0.28,-1.89,0
49247443.0,7016.0,1.0,0.76,-0.56,0.24,-0.22
49250427.0,2984.0,0.0,-1.66,-0.03,-2.01,0
49257443.0,7016.0,1.0,0.76,-0.57,0.24,-0.22
49260427.0,2984.0,0.0,-1.02,-0.02,-1.83,0
49267443.0,7016.0,1.0,0.76,-0.57,0.24,-0.22
49270427.0,2984.0,0.0,-0.0,0.15,-1.64,0
49277443.0,7016.0,1.0,0.75,-0.57,0.24,-0.22
49280427.0,2984.0,0.0,0.66,-0.16,-1.68,0
49287443.0,7016.0,1.0,0.75,-0.57,0.24,-0.22
49290427.0,2984.0,0.0,0.71,-0.17,-1.35,0
49297443.0,7016.0,1.0,0.75,-0.58,0.24,-0.22
49300427.0,2984.0,0.0,0.73,0.2,-1.27,0
49306443.0,6016.0,1.0,0.75,-0.58,0.25,-0.22
49309427.0,2984.0,0.0,0.26,0.08,-1.16,0
49317443.0,8016.0,1.0,0.74,-0.58,0.25,-0.21
49320427.0,2984.0,0.0,-0.39,-0.08,-1.25,0
49327443.0,7016.0,1.0,0.74,-0.58,0.25,-0.21
49330427.0,2984.0,0.0,-0.87,0.05,-1.7,0
49337443.0,7016.0,1.0,0.74,-0.59,0.25,-0.21
49340427.0,2984.0,0.0,-1.43,0.23,-1.82,0
49346443.0,6016.0,1.0,0.74,-0.59,0.25,-0.21
49349427.0,2984.0,0.0,-1.61,-0.06,-2.44,0
49357443.0,8016.0,1.0,0.74,-0.59,0.25,-0.21
49360427.0,2984.0,0.0,-1.63,0.12,-2.49,0
49367443.0,7016.0,1.0,0.73,-0.59,0.26,-0.21
49370427.0,2984.0,0.0,-1.54,0.02,-1.96,0
49377443.0,7016.0,1.0,0.73,-0.6,0.26,-0.21
49380427.0,2984.0,0.0,-1.23,0.2,-1.62,0
